NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION		184	-0.24552473	-1.063955	0.3393377	1.0	1.0	1875	tags=17%, list=11%, signal=19%	
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN		20	-0.3428863	-1.0635709	0.37853214	1.0	1.0	3469	tags=30%, list=20%, signal=37%	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS		41	-0.30361667	-1.062494	0.37432557	1.0	1.0	5014	tags=37%, list=29%, signal=51%	
WP_CYSTEINE_AND_METHIONINE_CATABOLISM	WP_CYSTEINE_AND_METHIONINE_CATABOLISM		15	-0.36677217	-1.0623264	0.37789494	1.0	1.0	2323	tags=27%, list=13%, signal=31%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		240	-0.24424654	-1.0622756	0.34432235	1.0	1.0	1875	tags=17%, list=11%, signal=18%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_DN		40	-0.30743557	-1.0604353	0.3732093	1.0	1.0	5124	tags=48%, list=30%, signal=67%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_DN		17	-0.36641473	-1.0590452	0.3814651	1.0	1.0	5795	tags=53%, list=33%, signal=80%	
REACTOME_STIMULI_SENSING_CHANNELS	REACTOME_STIMULI_SENSING_CHANNELS		99	-0.26678678	-1.0578666	0.36743838	1.0	1.0	3461	tags=32%, list=20%, signal=40%	
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP		60	-0.27009058	-1.0564175	0.3681244	1.0	1.0	2277	tags=23%, list=13%, signal=27%	
WP_PROXIMAL_TUBULE_TRANSPORT	WP_PROXIMAL_TUBULE_TRANSPORT		51	-0.27240592	-1.054017	0.3549365	1.0	1.0	3893	tags=33%, list=23%, signal=43%	
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER		88	-0.29369044	-1.0513841	0.39517936	1.0	1.0	3956	tags=36%, list=23%, signal=47%	
IKEDA_MIR30_TARGETS_DN	IKEDA_MIR30_TARGETS_DN		23	-0.29258597	-1.048216	0.3881939	1.0	1.0	4695	tags=35%, list=27%, signal=48%	
REACTOME_FERTILIZATION	REACTOME_FERTILIZATION		19	-0.3611738	-1.0460061	0.40270218	1.0	1.0	5559	tags=63%, list=32%, signal=93%	
WP_HEDGEHOG_SIGNALING_PATHWAY	WP_HEDGEHOG_SIGNALING_PATHWAY		40	-0.32436892	-1.0452924	0.41168234	1.0	1.0	5274	tags=45%, list=30%, signal=65%	
WP_GPCRS_OTHER	WP_GPCRS_OTHER		67	-0.29288384	-1.0444399	0.39871943	1.0	1.0	5635	tags=46%, list=33%, signal=68%	
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	CLIMENT_BREAST_CANCER_COPY_NUMBER_UP		22	-0.36645433	-1.0431461	0.41754654	1.0	1.0	4073	tags=41%, list=24%, signal=53%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		41	-0.2820363	-1.0417302	0.39108625	1.0	1.0	2181	tags=24%, list=13%, signal=28%	
COLDREN_GEFITINIB_RESISTANCE_DN	COLDREN_GEFITINIB_RESISTANCE_DN		218	-0.31905395	-1.0412211	0.42394885	1.0	1.0	4741	tags=39%, list=27%, signal=54%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN		21	-0.32420364	-1.0407175	0.39495957	1.0	1.0	1433	tags=19%, list=8%, signal=21%	
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN		88	-0.32843226	-1.0392901	0.4113852	1.0	1.0	5698	tags=49%, list=33%, signal=72%	
SILIGAN_BOUND_BY_EWS_FLT1_FUSION	SILIGAN_BOUND_BY_EWS_FLT1_FUSION		45	-0.29161865	-1.0382274	0.39686018	1.0	1.0	2280	tags=20%, list=13%, signal=23%	
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY		32	-0.3408343	-1.036015	0.4114319	1.0	1.0	3502	tags=25%, list=20%, signal=31%	
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN		31	-0.29305655	-1.0356942	0.4065934	1.0	1.0	2338	tags=26%, list=14%, signal=30%	
REACTOME_PI_3K_CASCADE_FGFR1	REACTOME_PI_3K_CASCADE_FGFR1		15	-0.37703246	-1.0336593	0.4116375	1.0	1.0	1836	tags=20%, list=11%, signal=22%	
CAMPS_COLON_CANCER_COPY_NUMBER_DN	CAMPS_COLON_CANCER_COPY_NUMBER_DN		44	-0.28518194	-1.0327789	0.4146937	1.0	1.0	4221	tags=41%, list=24%, signal=54%	
PEDRIOLI_MIR31_TARGETS_UP	PEDRIOLI_MIR31_TARGETS_UP		185	-0.21628213	-1.032519	0.39033586	1.0	1.0	4203	tags=30%, list=24%, signal=39%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3		277	-0.23531097	-1.0320588	0.39131957	1.0	1.0	6004	tags=41%, list=35%, signal=61%	
MIKKELSEN_IPS_WITH_HCP_H3K27ME3	MIKKELSEN_IPS_WITH_HCP_H3K27ME3		78	-0.28207916	-1.0311972	0.41314286	1.0	1.0	5167	tags=38%, list=30%, signal=55%	
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES		43	-0.29374254	-1.0297841	0.4172018	1.0	1.0	6052	tags=49%, list=35%, signal=75%	
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP		300	-0.22905378	-1.0296806	0.3890028	1.0	1.0	3516	tags=24%, list=20%, signal=30%	
MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED	MEISSNER_BRAIN_HCP_WITH_H3_UNMETHYLATED		27	-0.32846886	-1.0293818	0.42138836	1.0	1.0	901	tags=19%, list=5%, signal=20%	
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY		77	-0.29717952	-1.0282528	0.41597274	1.0	1.0	1483	tags=17%, list=9%, signal=18%	
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN		169	-0.26308954	-1.0277976	0.4215629	1.0	1.0	5067	tags=40%, list=29%, signal=56%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES		97	-0.25541052	-1.0262624	0.4084294	1.0	1.0	4382	tags=34%, list=25%, signal=45%	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM		75	-0.27647913	-1.0251601	0.42451018	1.0	1.0	1872	tags=21%, list=11%, signal=24%	
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3		30	-0.3308592	-1.0238698	0.41830066	1.0	1.0	5860	tags=43%, list=34%, signal=65%	
FIGUEROA_AML_METHYLATION_CLUSTER_6_UP	FIGUEROA_AML_METHYLATION_CLUSTER_6_UP		133	-0.21942198	-1.0221492	0.41105857	1.0	1.0	3193	tags=23%, list=18%, signal=28%	
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY		47	-0.29362294	-1.0210589	0.43671846	1.0	1.0	4675	tags=40%, list=27%, signal=55%	
REACTOME_LONG_TERM_POTENTIATION	REACTOME_LONG_TERM_POTENTIATION		23	-0.34094203	-1.0206251	0.43433052	1.0	1.0	2565	tags=26%, list=15%, signal=31%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN		86	-0.25801602	-1.0193977	0.4357063	1.0	1.0	2703	tags=22%, list=16%, signal=26%	
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3		34	-0.34487742	-1.0187993	0.42758492	1.0	1.0	5772	tags=56%, list=33%, signal=84%	
RAO_BOUND_BY_SALL4_ISOFORM_A	RAO_BOUND_BY_SALL4_ISOFORM_A		149	-0.22793676	-1.0174974	0.4284417	1.0	1.0	3290	tags=25%, list=19%, signal=30%	
PID_LPA4_PATHWAY	PID_LPA4_PATHWAY		15	-0.3939265	-1.017448	0.44797078	1.0	1.0	4176	tags=47%, list=24%, signal=61%	
RODRIGUES_NTN1_TARGETS_DN	RODRIGUES_NTN1_TARGETS_DN		154	-0.24576002	-1.0160513	0.42350248	1.0	1.0	5318	tags=44%, list=31%, signal=62%	
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1		28	-0.26855367	-1.014093	0.43819135	1.0	1.0	3806	tags=43%, list=22%, signal=55%	
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	KUNINGER_IGF1_VS_PDGFB_TARGETS_UP		69	-0.29176915	-1.0119807	0.4359318	1.0	1.0	5502	tags=42%, list=32%, signal=61%	
WEBER_METHYLATED_IN_COLON_CANCER	WEBER_METHYLATED_IN_COLON_CANCER		17	-0.3354973	-1.009073	0.43704692	1.0	1.0	4694	tags=41%, list=27%, signal=56%	
GABRIELY_MIR21_TARGETS	GABRIELY_MIR21_TARGETS		285	-0.2354239	-1.0084687	0.43363342	1.0	1.0	3857	tags=27%, list=22%, signal=35%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP		106	-0.26006055	-1.0083182	0.44889632	1.0	1.0	3988	tags=34%, list=23%, signal=44%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		60	-0.28260264	-1.007486	0.43875235	1.0	1.0	4376	tags=35%, list=25%, signal=47%	
KORKOLA_YOLK_SAC_TUMOR	KORKOLA_YOLK_SAC_TUMOR		55	-0.2836583	-1.0069927	0.44546995	1.0	1.0	3331	tags=36%, list=19%, signal=45%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_3	RASHI_RESPONSE_TO_IONIZING_RADIATION_3		42	-0.3061001	-1.0065926	0.4621065	1.0	1.0	3730	tags=33%, list=22%, signal=42%	
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN		81	-0.34897763	-1.0054407	0.4597985	1.0	1.0	5206	tags=52%, list=30%, signal=74%	
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP		370	-0.3366085	-1.0035893	0.47534937	1.0	1.0	5455	tags=44%, list=32%, signal=63%	
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP		26	-0.32427815	-1.0029386	0.45384926	1.0	1.0	2424	tags=27%, list=14%, signal=31%	
JI_METASTASIS_REPRESSED_BY_STK11	JI_METASTASIS_REPRESSED_BY_STK11		26	-0.33075216	-1.0024877	0.46425912	1.0	1.0	5856	tags=58%, list=34%, signal=87%	
LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT	LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT		97	-0.30578247	-1.0011736	0.473616	1.0	1.0	5745	tags=49%, list=33%, signal=74%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		127	-0.23377085	-1.0009384	0.4522901	1.0	1.0	4903	tags=34%, list=28%, signal=47%	
KEGG_INOSITOL_PHOSPHATE_METABOLISM	KEGG_INOSITOL_PHOSPHATE_METABOLISM		53	-0.27362746	-1.0002666	0.46205443	1.0	1.0	1872	tags=21%, list=11%, signal=23%	
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN	ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN		100	-0.246017	-0.9993091	0.44266617	1.0	1.0	3423	tags=22%, list=20%, signal=27%	
MCCABE_BOUND_BY_HOXC6	MCCABE_BOUND_BY_HOXC6		377	-0.18730114	-0.9990089	0.4594457	1.0	1.0	4534	tags=31%, list=26%, signal=41%	
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY		28	-0.32512414	-0.99807966	0.45788252	1.0	1.0	6149	tags=50%, list=36%, signal=77%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA		26	-0.35980058	-0.99696654	0.47831926	1.0	1.0	3918	tags=31%, list=23%, signal=40%	
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3		86	-0.2363084	-0.9954171	0.47686446	1.0	1.0	6375	tags=49%, list=37%, signal=77%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3		348	-0.25681743	-0.9942911	0.46899962	1.0	1.0	4908	tags=34%, list=28%, signal=47%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1		25	-0.30059135	-0.9942862	0.4506463	1.0	1.0	470	tags=12%, list=3%, signal=12%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN		21	-0.3207501	-0.9918047	0.46167082	1.0	1.0	1349	tags=19%, list=8%, signal=21%	
RICKMAN_METASTASIS_UP	RICKMAN_METASTASIS_UP		333	-0.22767265	-0.9914623	0.45357686	1.0	1.0	3340	tags=23%, list=19%, signal=28%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		23	-0.34126052	-0.9908227	0.46655166	1.0	1.0	6852	tags=65%, list=40%, signal=108%	
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION		51	-0.30973485	-0.99000186	0.46987033	1.0	1.0	4354	tags=39%, list=25%, signal=52%	
HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER	HEIDENBLAD_AMPLIFIED_IN_PANCREATIC_CANCER		52	-0.27805576	-0.9886958	0.4608928	1.0	1.0	1727	tags=15%, list=10%, signal=17%	
OSADA_ASCL1_TARGETS_UP	OSADA_ASCL1_TARGETS_UP		43	-0.27961588	-0.9885469	0.47982818	1.0	1.0	4613	tags=40%, list=27%, signal=54%	
XIE_ST_HSC_S1PR3_OE_DN	XIE_ST_HSC_S1PR3_OE_DN		19	-0.3282116	-0.9877695	0.48578423	1.0	1.0	3888	tags=37%, list=22%, signal=47%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE		53	-0.24274176	-0.9875734	0.4874202	1.0	1.0	2328	tags=21%, list=13%, signal=24%	
LEE_LIVER_CANCER_DENA_DN	LEE_LIVER_CANCER_DENA_DN		64	-0.28361058	-0.98703456	0.47212315	1.0	1.0	4788	tags=39%, list=28%, signal=54%	
REACTOME_DIGESTION_AND_ABSORPTION	REACTOME_DIGESTION_AND_ABSORPTION		16	-0.36568773	-0.98661315	0.47184685	1.0	1.0	5775	tags=63%, list=33%, signal=94%	
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX		28	-0.30716515	-0.9862534	0.48548418	1.0	1.0	2004	tags=25%, list=12%, signal=28%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN		102	-0.26577854	-0.98439884	0.4873751	1.0	1.0	5820	tags=50%, list=34%, signal=75%	
SMID_BREAST_CANCER_LUMINAL_B_UP	SMID_BREAST_CANCER_LUMINAL_B_UP		162	-0.36328116	-0.9843551	0.4933561	1.0	1.0	5533	tags=46%, list=32%, signal=67%	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	-0.32903534	-0.9825744	0.48677146	1.0	1.0	5647	tags=38%, list=33%, signal=56%	
CHEBOTAEV_GR_TARGETS_UP	CHEBOTAEV_GR_TARGETS_UP		73	-0.27220476	-0.98082364	0.47797877	1.0	1.0	3913	tags=30%, list=23%, signal=39%	
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY		17	-0.32840657	-0.98059046	0.4924594	1.0	1.0	3761	tags=29%, list=22%, signal=38%	
REACTOME_CARDIAC_CONDUCTION	REACTOME_CARDIAC_CONDUCTION		111	-0.25876862	-0.9801102	0.48910135	1.0	1.0	4694	tags=33%, list=27%, signal=45%	
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT	WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT		17	-0.32959563	-0.9787997	0.4763974	1.0	1.0	1991	tags=24%, list=12%, signal=27%	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP		19	-0.33905777	-0.9773096	0.47863576	1.0	1.0	2866	tags=26%, list=17%, signal=32%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN		84	-0.24966727	-0.9771164	0.47639486	1.0	1.0	4754	tags=33%, list=27%, signal=46%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2		23	-0.30673966	-0.9765882	0.48051193	1.0	1.0	2650	tags=22%, list=15%, signal=26%	
SHEN_SMARCA2_TARGETS_DN	SHEN_SMARCA2_TARGETS_DN		237	-0.22653647	-0.97495306	0.5074813	1.0	1.0	5169	tags=40%, list=30%, signal=56%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC		24	-0.28975138	-0.9714844	0.51764023	1.0	1.0	5330	tags=46%, list=31%, signal=66%	
HALMOS_CEBPA_TARGETS_DN	HALMOS_CEBPA_TARGETS_DN		39	-0.29208407	-0.96998686	0.50712794	1.0	1.0	3925	tags=38%, list=23%, signal=50%	
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	KIM_GASTRIC_CANCER_CHEMOSENSITIVITY		89	-0.24281408	-0.96976674	0.49898654	1.0	1.0	4778	tags=37%, list=28%, signal=51%	
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3		110	-0.27231866	-0.96915865	0.5069943	1.0	1.0	4298	tags=37%, list=25%, signal=49%	
REACTOME_SYNTHESIS_OF_PA	REACTOME_SYNTHESIS_OF_PA		35	-0.27151504	-0.9691251	0.53058136	1.0	1.0	4074	tags=29%, list=24%, signal=37%	
WP_NUCLEAR_RECEPTORS	WP_NUCLEAR_RECEPTORS		34	-0.30888975	-0.9682535	0.50191134	1.0	1.0	5021	tags=50%, list=29%, signal=70%	
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN		16	-0.32075047	-0.96820956	0.51079136	1.0	1.0	4996	tags=44%, list=29%, signal=61%	
RAO_BOUND_BY_SALL4	RAO_BOUND_BY_SALL4		213	-0.2062981	-0.9680571	0.5234802	1.0	1.0	2752	tags=19%, list=16%, signal=23%	
KATSANOU_ELAVL1_TARGETS_DN	KATSANOU_ELAVL1_TARGETS_DN		139	-0.22383489	-0.9680454	0.5113428	1.0	1.0	6141	tags=40%, list=35%, signal=61%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		51	-0.27222127	-0.9653606	0.5128593	1.0	1.0	5377	tags=39%, list=31%, signal=57%	
REACTOME_ENDOGENOUS_STEROLS	REACTOME_ENDOGENOUS_STEROLS		23	-0.2934901	-0.9650461	0.5081729	1.0	1.0	2586	tags=26%, list=15%, signal=31%	
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP		45	-0.24867877	-0.9639093	0.5185662	1.0	1.0	1862	tags=20%, list=11%, signal=22%	
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION		42	-0.254637	-0.96346575	0.52198005	1.0	1.0	3251	tags=31%, list=19%, signal=38%	
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN		23	-0.3091273	-0.96330994	0.51065075	1.0	1.0	2743	tags=35%, list=16%, signal=41%	
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS		23	-0.31484103	-0.9630868	0.488041	1.0	1.0	3100	tags=26%, list=18%, signal=32%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS		26	-0.3110615	-0.96288025	0.5036623	1.0	1.0	2866	tags=31%, list=17%, signal=37%	
OHGUCHI_LIVER_HNF4A_TARGETS_DN	OHGUCHI_LIVER_HNF4A_TARGETS_DN		142	-0.23090804	-0.96076155	0.50714153	1.0	1.0	4407	tags=35%, list=25%, signal=46%	
BROWNE_HCMV_INFECTION_12HR_DN	BROWNE_HCMV_INFECTION_12HR_DN		94	-0.2328508	-0.9606752	0.51808786	1.0	1.0	4202	tags=31%, list=24%, signal=41%	
REACTOME_SIGNALING_BY_BMP	REACTOME_SIGNALING_BY_BMP		23	-0.31738976	-0.9578343	0.5133877	1.0	1.0	2992	tags=35%, list=17%, signal=42%	
TERAO_AOX4_TARGETS_SKIN_DN	TERAO_AOX4_TARGETS_SKIN_DN		21	-0.3302784	-0.95765555	0.52418095	1.0	1.0	2153	tags=24%, list=12%, signal=27%	
BIOCARTA_PITX2_PATHWAY	BIOCARTA_PITX2_PATHWAY		16	-0.32685614	-0.95609117	0.5124388	1.0	1.0	4624	tags=31%, list=27%, signal=43%	
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION		72	-0.26464736	-0.954659	0.52192724	1.0	1.0	4226	tags=39%, list=24%, signal=51%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		44	-0.28417662	-0.954596	0.5138597	1.0	1.0	4724	tags=41%, list=27%, signal=56%	
REACTOME_RHOV_GTPASE_CYCLE	REACTOME_RHOV_GTPASE_CYCLE		33	-0.26253107	-0.9541989	0.53234607	1.0	1.0	3652	tags=30%, list=21%, signal=38%	
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN		53	-0.2642023	-0.95387655	0.51767725	1.0	1.0	3183	tags=28%, list=18%, signal=35%	
PID_NETRIN_PATHWAY	PID_NETRIN_PATHWAY		32	-0.27976328	-0.9537198	0.5320769	1.0	1.0	2087	tags=22%, list=12%, signal=25%	
PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY		45	-0.28194335	-0.9532259	0.52075255	1.0	1.0	4742	tags=44%, list=27%, signal=61%	
NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON	NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON		111	-0.299796	-0.9530898	0.5173378	1.0	1.0	4073	tags=33%, list=24%, signal=43%	
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP		42	-0.30084044	-0.9520981	0.51703876	1.0	1.0	5516	tags=36%, list=32%, signal=52%	
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION		39	-0.26600823	-0.9519337	0.5231181	1.0	1.0	3542	tags=41%, list=20%, signal=51%	
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP		367	-0.19434497	-0.9513861	0.53532755	1.0	1.0	5374	tags=38%, list=31%, signal=55%	
PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY		45	-0.22997534	-0.94923776	0.5639425	1.0	1.0	1772	tags=18%, list=10%, signal=20%	
LE_SKI_TARGETS_UP	LE_SKI_TARGETS_UP		17	-0.3340001	-0.9488425	0.53699005	1.0	1.0	4747	tags=35%, list=27%, signal=49%	
