NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP		16	0.45376036	1.1844484	0.2734855	0.48340127	1.0	4021	tags=38%, list=23%, signal=49%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		40	0.35546228	1.184267	0.26185998	0.48344386	1.0	2847	tags=28%, list=16%, signal=33%	
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN		41	0.3658257	1.1841209	0.2581993	0.48341566	1.0	4980	tags=46%, list=29%, signal=65%	
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY		17	0.43534133	1.1836994	0.26797658	0.4838938	1.0	4476	tags=53%, list=26%, signal=71%	
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION		130	0.26724803	1.1835814	0.20073704	0.48382404	1.0	4206	tags=35%, list=24%, signal=46%	
NAKAMURA_METASTASIS	NAKAMURA_METASTASIS		44	0.3367896	1.1835808	0.2371879	0.48354152	1.0	2119	tags=25%, list=12%, signal=28%	
WP_NOTCH_SIGNALING_PATHWAY_NETPATH	WP_NOTCH_SIGNALING_PATHWAY_NETPATH		60	0.31048667	1.1834902	0.22710396	0.4834189	1.0	5920	tags=47%, list=34%, signal=71%	
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN	BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN		135	0.25942865	1.1831065	0.16130525	0.48383492	1.0	3228	tags=29%, list=19%, signal=35%	
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN		40	0.35265407	1.1830577	0.25886232	0.48364073	1.0	3618	tags=35%, list=21%, signal=44%	
WP_FAS_LIGAND_FASL_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS_HSP_REGULATION	WP_FAS_LIGAND_FASL_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS_HSP_REGULATION		42	0.35282415	1.1829304	0.24877751	0.48359188	1.0	2427	tags=24%, list=14%, signal=28%	
OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN	OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_DN		261	0.25414234	1.1827761	0.19405484	0.48358595	1.0	4470	tags=33%, list=26%, signal=44%	
LE_NEURONAL_DIFFERENTIATION_DN	LE_NEURONAL_DIFFERENTIATION_DN		19	0.45075372	1.1826746	0.31296602	0.4834874	1.0	4918	tags=68%, list=28%, signal=95%	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN	CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_LD_MTX_DN		19	0.3575212	1.1825565	0.22122632	0.48342398	1.0	4505	tags=47%, list=26%, signal=64%	
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP		54	0.3098855	1.1824626	0.22091062	0.48331237	1.0	4309	tags=31%, list=25%, signal=42%	
UDAYAKUMAR_MED1_TARGETS_UP	UDAYAKUMAR_MED1_TARGETS_UP		128	0.32939705	1.1823717	0.27834198	0.48319247	1.0	6133	tags=53%, list=35%, signal=82%	
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN		20	0.41301376	1.1819173	0.27946612	0.4837579	1.0	3943	tags=45%, list=23%, signal=58%	
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN		73	0.32453987	1.1816449	0.25869206	0.48396024	1.0	4956	tags=44%, list=29%, signal=61%	
FARMER_BREAST_CANCER_CLUSTER_7	FARMER_BREAST_CANCER_CLUSTER_7		20	0.49095076	1.1816446	0.31130287	0.48367864	1.0	4998	tags=60%, list=29%, signal=84%	
REACTOME_THE_NLRP3_INFLAMMASOME	REACTOME_THE_NLRP3_INFLAMMASOME		16	0.4568499	1.1813829	0.29429862	0.48387417	1.0	5033	tags=50%, list=29%, signal=70%	
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN		66	0.26478142	1.1813699	0.14344351	0.48361605	1.0	4708	tags=38%, list=27%, signal=52%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP		57	0.36879703	1.1813611	0.2818238	0.4833503	1.0	3687	tags=42%, list=21%, signal=53%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		43	0.384862	1.1812851	0.28937128	0.4832058	1.0	5663	tags=47%, list=33%, signal=69%	
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS		63	0.3075255	1.1808629	0.2376998	0.48370457	1.0	1650	tags=22%, list=10%, signal=24%	
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY		44	0.3344233	1.180421	0.2524252	0.48422667	1.0	3417	tags=25%, list=20%, signal=31%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		96	0.29983047	1.1800632	0.24572383	0.4845975	1.0	2847	tags=23%, list=16%, signal=27%	
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR_IN_DISEASE		54	0.29487136	1.179985	0.2217493	0.48445818	1.0	5636	tags=43%, list=33%, signal=63%	
MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP	MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP		68	0.36996853	1.1796882	0.29646474	0.48472747	1.0	4212	tags=40%, list=24%, signal=52%	
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS		131	0.27042425	1.1796658	0.20371614	0.48448566	1.0	1593	tags=18%, list=9%, signal=19%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION		65	0.37131527	1.1795789	0.29936305	0.48436317	1.0	6779	tags=62%, list=39%, signal=101%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17		182	0.4222889	1.1794572	0.34527013	0.4843096	1.0	5653	tags=56%, list=33%, signal=82%	
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN		24	0.41707718	1.1791061	0.30248964	0.48464862	1.0	2509	tags=33%, list=14%, signal=39%	
PASINI_SUZ12_TARGETS_UP	PASINI_SUZ12_TARGETS_UP		97	0.25264347	1.1790566	0.15679601	0.48446083	1.0	3001	tags=25%, list=17%, signal=30%	
PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY		35	0.38256288	1.1789038	0.2787966	0.48446548	1.0	3594	tags=37%, list=21%, signal=47%	
REACTOME_LAGGING_STRAND_SYNTHESIS	REACTOME_LAGGING_STRAND_SYNTHESIS		20	0.49348733	1.1788589	0.3369183	0.4842701	1.0	3993	tags=50%, list=23%, signal=65%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		20	0.38833833	1.1782188	0.26543337	0.48515153	1.0	2012	tags=25%, list=12%, signal=28%	
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM		54	0.3333151	1.178199	0.25917527	0.48490888	1.0	4241	tags=35%, list=25%, signal=46%	
BARRIER_COLON_CANCER_RECURRENCE_UP	BARRIER_COLON_CANCER_RECURRENCE_UP		41	0.34260362	1.1781484	0.26804772	0.4847184	1.0	2980	tags=32%, list=17%, signal=38%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		51	0.28785247	1.1780791	0.19237289	0.48456177	1.0	2427	tags=22%, list=14%, signal=25%	
JAZAG_TGFB1_SIGNALING_UP	JAZAG_TGFB1_SIGNALING_UP		98	0.25770923	1.1779783	0.17065534	0.48446435	1.0	2857	tags=28%, list=17%, signal=33%	
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS		20	0.46521288	1.1779779	0.31058776	0.48418596	1.0	5411	tags=50%, list=31%, signal=73%	
BILANGES_RAPAMYCIN_SENSITIVE_GENES	BILANGES_RAPAMYCIN_SENSITIVE_GENES		37	0.31662035	1.1775246	0.22928749	0.48471883	1.0	4371	tags=38%, list=25%, signal=51%	
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7		372	0.24517964	1.1775174	0.16109018	0.48445356	1.0	5270	tags=37%, list=30%, signal=51%	
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP		21	0.4180313	1.1767273	0.2793631	0.48558512	1.0	3685	tags=43%, list=21%, signal=54%	
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP	LINDGREN_BLADDER_CANCER_CLUSTER_1_UP		112	0.28779155	1.1764458	0.24150865	0.48580524	1.0	4859	tags=35%, list=28%, signal=48%	
REACTOME_G_PROTEIN_MEDIATED_EVENTS	REACTOME_G_PROTEIN_MEDIATED_EVENTS		52	0.33062232	1.1756318	0.23487157	0.48699558	1.0	3745	tags=33%, list=22%, signal=42%	
MANALO_HYPOXIA_DN	MANALO_HYPOXIA_DN		285	0.3754625	1.1756188	0.33209032	0.48673737	1.0	4103	tags=39%, list=24%, signal=50%	
GHANDHI_BYSTANDER_IRRADIATION_UP	GHANDHI_BYSTANDER_IRRADIATION_UP		74	0.35301083	1.1756182	0.27715516	0.48645923	1.0	3616	tags=36%, list=21%, signal=46%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_UP		133	0.2908227	1.175501	0.2280592	0.4863822	1.0	5120	tags=36%, list=30%, signal=51%	
WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME		22	0.3790452	1.1754575	0.27762097	0.48618448	1.0	1615	tags=18%, list=9%, signal=20%	
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	MCBRYAN_PUBERTAL_BREAST_5_6WK_DN		123	0.27676198	1.1754562	0.22539411	0.48590875	1.0	2915	tags=22%, list=17%, signal=26%	
REACTOME_RAS_PROCESSING	REACTOME_RAS_PROCESSING		24	0.43323314	1.1752688	0.3006617	0.4859729	1.0	5428	tags=58%, list=31%, signal=85%	
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP		58	0.34918913	1.175184	0.2734489	0.48584136	1.0	5253	tags=47%, list=30%, signal=67%	
REACTOME_TNF_SIGNALING	REACTOME_TNF_SIGNALING		44	0.34842232	1.1749355	0.2736711	0.4860073	1.0	3783	tags=39%, list=22%, signal=49%	
MURATA_VIRULENCE_OF_H_PILORI	MURATA_VIRULENCE_OF_H_PILORI		21	0.40014783	1.1743094	0.2744681	0.4868745	1.0	3540	tags=33%, list=20%, signal=42%	
GRESHOCK_CANCER_COPY_NUMBER_UP	GRESHOCK_CANCER_COPY_NUMBER_UP		309	0.2263426	1.1731058	0.15704846	0.4887726	1.0	4259	tags=32%, list=25%, signal=41%	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP		201	0.29870105	1.1730709	0.2655584	0.4885562	1.0	4943	tags=41%, list=29%, signal=57%	
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR		29	0.33317688	1.1728256	0.24673168	0.4887236	1.0	3115	tags=28%, list=18%, signal=34%	
PID_ATF2_PATHWAY	PID_ATF2_PATHWAY		56	0.29263914	1.1725003	0.21262032	0.48903373	1.0	4843	tags=39%, list=28%, signal=54%	
OUYANG_PROSTATE_CANCER_PROGRESSION_UP	OUYANG_PROSTATE_CANCER_PROGRESSION_UP		20	0.37583682	1.1722585	0.26234952	0.48917982	1.0	4363	tags=45%, list=25%, signal=60%	
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS	KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_WS		31	0.3361011	1.1722159	0.23796567	0.48897782	1.0	3752	tags=35%, list=22%, signal=45%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING		27	0.4068412	1.1719775	0.30554423	0.48912206	1.0	3240	tags=37%, list=19%, signal=45%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		28	0.46146414	1.1719052	0.33022466	0.48896658	1.0	3867	tags=39%, list=22%, signal=51%	
UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN	UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN		35	0.40719238	1.1717485	0.30608284	0.4889708	1.0	3508	tags=29%, list=20%, signal=36%	
VANTVEER_BREAST_CANCER_METASTASIS_DN	VANTVEER_BREAST_CANCER_METASTASIS_DN		106	0.36574563	1.1716392	0.30608842	0.4888862	1.0	3173	tags=36%, list=18%, signal=44%	
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION		35	0.3409677	1.1714631	0.2503174	0.48892716	1.0	5219	tags=49%, list=30%, signal=69%	
WP_RAS_SIGNALING	WP_RAS_SIGNALING		174	0.25606528	1.1712967	0.20578778	0.48895094	1.0	4635	tags=40%, list=27%, signal=54%	
CUI_GLUCOSE_DEPRIVATION	CUI_GLUCOSE_DEPRIVATION		57	0.34310248	1.17066	0.2885225	0.48983458	1.0	3829	tags=40%, list=22%, signal=52%	
IVANOVA_HEMATOPOIESIS_MATURE_CELL	IVANOVA_HEMATOPOIESIS_MATURE_CELL		272	0.25274396	1.170424	0.20917392	0.4899904	1.0	5100	tags=38%, list=29%, signal=53%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		129	0.26540652	1.1702038	0.20363557	0.49010894	1.0	5041	tags=38%, list=29%, signal=53%	
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN		161	0.25489986	1.1694994	0.1966681	0.49111122	1.0	4747	tags=34%, list=27%, signal=47%	
FAELT_B_CLL_WITH_VH3_21_UP	FAELT_B_CLL_WITH_VH3_21_UP		43	0.39912522	1.1690682	0.31693766	0.49160138	1.0	5419	tags=49%, list=31%, signal=71%	
LEE_LIVER_CANCER_MYC_UP	LEE_LIVER_CANCER_MYC_UP		48	0.35474777	1.168866	0.28351602	0.49169937	1.0	2321	tags=25%, list=13%, signal=29%	
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2		16	0.41393206	1.1686571	0.28393802	0.49180767	1.0	5157	tags=44%, list=30%, signal=62%	
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1		250	0.25595924	1.1685294	0.20863153	0.49176323	1.0	3203	tags=26%, list=19%, signal=31%	
BIOCARTA_GCR_PATHWAY	BIOCARTA_GCR_PATHWAY		17	0.43421438	1.1684289	0.30341792	0.4916689	1.0	5114	tags=59%, list=30%, signal=83%	
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP		105	0.2934543	1.1682347	0.24658373	0.49175033	1.0	3312	tags=25%, list=19%, signal=30%	
PID_P75_NTR_PATHWAY	PID_P75_NTR_PATHWAY		68	0.30565748	1.1677204	0.23754948	0.49241385	1.0	5009	tags=40%, list=29%, signal=56%	
PID_PTP1B_PATHWAY	PID_PTP1B_PATHWAY		49	0.34747505	1.1675242	0.281379	0.49248633	1.0	5258	tags=49%, list=30%, signal=70%	
SHIN_B_CELL_LYMPHOMA_CLUSTER_5	SHIN_B_CELL_LYMPHOMA_CLUSTER_5		15	0.42637467	1.1674712	0.28866848	0.4923054	1.0	3197	tags=47%, list=18%, signal=57%	
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	REACTOME_DISEASES_OF_IMMUNE_SYSTEM		31	0.44702956	1.1673754	0.31088856	0.4921982	1.0	3890	tags=45%, list=22%, signal=58%	
WP_INTEGRINMEDIATED_CELL_ADHESION	WP_INTEGRINMEDIATED_CELL_ADHESION		99	0.2851557	1.1669534	0.23302598	0.49268723	1.0	5247	tags=40%, list=30%, signal=58%	
REACTOME_REGULATION_OF_KIT_SIGNALING	REACTOME_REGULATION_OF_KIT_SIGNALING		16	0.4453944	1.1666598	0.31028226	0.49293146	1.0	4363	tags=44%, list=25%, signal=58%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP		34	0.3422327	1.1661444	0.26140064	0.49358675	1.0	3145	tags=24%, list=18%, signal=29%	
IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR	IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR		417	0.24332212	1.1661396	0.2122449	0.49331862	1.0	4494	tags=31%, list=26%, signal=41%	
COLINA_TARGETS_OF_4EBP1_AND_4EBP2	COLINA_TARGETS_OF_4EBP1_AND_4EBP2		351	0.2732752	1.1660001	0.23399654	0.4932948	1.0	3994	tags=31%, list=23%, signal=39%	
BURTON_ADIPOGENESIS_PEAK_AT_2HR	BURTON_ADIPOGENESIS_PEAK_AT_2HR		44	0.35675585	1.1656641	0.2861622	0.4936205	1.0	1590	tags=18%, list=9%, signal=20%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		87	0.27253982	1.1655974	0.21528384	0.49346966	1.0	4150	tags=33%, list=24%, signal=44%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6		71	0.32866085	1.1655741	0.25796178	0.4932352	1.0	2681	tags=27%, list=15%, signal=32%	
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP		271	0.30809125	1.1651462	0.28799665	0.4937327	1.0	3829	tags=35%, list=22%, signal=44%	
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP		20	0.3967735	1.1649857	0.2669823	0.49375117	1.0	2405	tags=35%, list=14%, signal=41%	
HUTTMANN_B_CLL_POOR_SURVIVAL_DN	HUTTMANN_B_CLL_POOR_SURVIVAL_DN		57	0.32245433	1.1648684	0.27843222	0.4936886	1.0	1781	tags=21%, list=10%, signal=23%	
WIERENGA_STAT5A_TARGETS_GROUP2	WIERENGA_STAT5A_TARGETS_GROUP2		52	0.37116593	1.1646981	0.2914604	0.4937215	1.0	3978	tags=38%, list=23%, signal=50%	
REACTOME_SIGNALING_BY_RETINOIC_ACID	REACTOME_SIGNALING_BY_RETINOIC_ACID		42	0.31591132	1.1642956	0.22779833	0.4941738	1.0	2395	tags=24%, list=14%, signal=28%	
PID_INSULIN_GLUCOSE_PATHWAY	PID_INSULIN_GLUCOSE_PATHWAY		24	0.3529257	1.1641546	0.2534319	0.49415487	1.0	2039	tags=21%, list=12%, signal=24%	
ZHOU_TNF_SIGNALING_30MIN	ZHOU_TNF_SIGNALING_30MIN		49	0.4074868	1.1638551	0.327417	0.49440622	1.0	5422	tags=49%, list=31%, signal=71%	
SA_TRKA_RECEPTOR	SA_TRKA_RECEPTOR		17	0.41068494	1.1633525	0.2890837	0.49504668	1.0	4564	tags=53%, list=26%, signal=72%	
RAMALHO_STEMNESS_UP	RAMALHO_STEMNESS_UP		191	0.30518684	1.163335	0.29222357	0.49480355	1.0	5761	tags=45%, list=33%, signal=67%	
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP		118	0.30780712	1.1631199	0.2662487	0.49491897	1.0	4647	tags=37%, list=27%, signal=51%	
TSENG_IRS1_TARGETS_UP	TSENG_IRS1_TARGETS_UP		107	0.29019457	1.162772	0.237365	0.495261	1.0	2576	tags=24%, list=15%, signal=28%	
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION		64	0.37939054	1.1626585	0.3314367	0.49519664	1.0	4123	tags=39%, list=24%, signal=51%	
HUANG_DASATINIB_RESISTANCE_DN	HUANG_DASATINIB_RESISTANCE_DN		68	0.36032596	1.1625116	0.29658738	0.49519145	1.0	4900	tags=44%, list=28%, signal=61%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		34	0.35032216	1.1624472	0.27870888	0.4950331	1.0	3850	tags=38%, list=22%, signal=49%	
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT		175	0.39909667	1.1624173	0.364375	0.4948121	1.0	5277	tags=47%, list=30%, signal=67%	
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP		405	0.24981757	1.1623644	0.19857176	0.49462757	1.0	2609	tags=22%, list=15%, signal=25%	
SEIDEN_MET_SIGNALING	SEIDEN_MET_SIGNALING		19	0.4549305	1.1622324	0.3334649	0.4945942	1.0	5478	tags=53%, list=32%, signal=77%	
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE		26	0.41107407	1.1621538	0.3134731	0.4944646	1.0	4241	tags=46%, list=25%, signal=61%	
ROVERSI_GLIOMA_COPY_NUMBER_UP	ROVERSI_GLIOMA_COPY_NUMBER_UP		90	0.26036444	1.1619711	0.20419072	0.49451005	1.0	3165	tags=26%, list=18%, signal=31%	
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES		65	0.29820204	1.1618389	0.25	0.49447826	1.0	4363	tags=31%, list=25%, signal=41%	
FRIDMAN_SENESCENCE_UP	FRIDMAN_SENESCENCE_UP		73	0.33008388	1.1609855	0.27819228	0.4957576	1.0	5218	tags=40%, list=30%, signal=57%	
WENG_POR_TARGETS_LIVER_UP	WENG_POR_TARGETS_LIVER_UP		36	0.36471528	1.1608438	0.27528453	0.49573675	1.0	3050	tags=28%, list=18%, signal=34%	
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER		38	0.38827232	1.1608212	0.32864997	0.49550474	1.0	1352	tags=26%, list=8%, signal=28%	
BROWNE_HCMV_INFECTION_24HR_UP	BROWNE_HCMV_INFECTION_24HR_UP		140	0.26709914	1.1604834	0.22754112	0.49584627	1.0	3109	tags=24%, list=18%, signal=29%	
WP_TRYPTOPHAN_METABOLISM	WP_TRYPTOPHAN_METABOLISM		38	0.3179483	1.1601356	0.24366555	0.49620014	1.0	3576	tags=37%, list=21%, signal=46%	
WP_FERROPTOSIS	WP_FERROPTOSIS		39	0.39010373	1.1595467	0.3065784	0.49701688	1.0	3417	tags=36%, list=20%, signal=45%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		84	0.27385095	1.1594371	0.2234385	0.49694774	1.0	4463	tags=37%, list=26%, signal=49%	
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP		286	0.27567258	1.1593505	0.2673808	0.4968307	1.0	4218	tags=34%, list=24%, signal=45%	
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER		44	0.32624528	1.1587024	0.280709	0.49773014	1.0	2634	tags=27%, list=15%, signal=32%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		42	0.31020877	1.1586329	0.24303742	0.49758917	1.0	2681	tags=31%, list=15%, signal=37%	
BIOCARTA_EIF_PATHWAY	BIOCARTA_EIF_PATHWAY		16	0.50243485	1.1584772	0.35502237	0.49759457	1.0	5150	tags=56%, list=30%, signal=80%	
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING	WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING		17	0.38541377	1.1583749	0.2731313	0.49751025	1.0	4212	tags=29%, list=24%, signal=39%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		126	0.26799747	1.158347	0.22997639	0.49728653	1.0	5025	tags=38%, list=29%, signal=53%	
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM		65	0.35819358	1.158262	0.31316727	0.49716902	1.0	5849	tags=51%, list=34%, signal=76%	
DASU_IL6_SIGNALING_UP	DASU_IL6_SIGNALING_UP		57	0.32285315	1.1581117	0.2770158	0.4971691	1.0	2869	tags=28%, list=17%, signal=34%	
BIDUS_METASTASIS_DN	BIDUS_METASTASIS_DN		146	0.28238308	1.1578685	0.26429024	0.49733493	1.0	3059	tags=27%, list=18%, signal=33%	
