NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CROMER_METASTASIS_UP	CROMER_METASTASIS_UP		70	0.32679147	1.2458059	0.17303278	0.3761545	1.0	3448	tags=30%, list=19%, signal=37%	
WP_PEPTIDE_GPCRS	WP_PEPTIDE_GPCRS		57	0.37766358	1.2455724	0.20301697	0.37629214	1.0	2115	tags=28%, list=12%, signal=32%	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		26	0.4333684	1.2450367	0.22148624	0.3769219	1.0	4058	tags=42%, list=23%, signal=55%	
SMITH_TERT_TARGETS_UP	SMITH_TERT_TARGETS_UP		140	0.3234446	1.2445997	0.2052719	0.3773754	1.0	4011	tags=32%, list=22%, signal=41%	
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4	MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4		16	0.45030928	1.2444143	0.21758784	0.3774499	1.0	6048	tags=69%, list=34%, signal=104%	
LI_CYTIDINE_ANALOG_PATHWAY	LI_CYTIDINE_ANALOG_PATHWAY		16	0.4271503	1.24428	0.20384379	0.3774384	1.0	3761	tags=31%, list=21%, signal=40%	
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT		175	0.4378314	1.2442688	0.29467282	0.37724197	1.0	4765	tags=51%, list=27%, signal=69%	
HOLLERN_MICROACINAR_BREAST_TUMOR_UP	HOLLERN_MICROACINAR_BREAST_TUMOR_UP		43	0.34566557	1.2441837	0.17016622	0.37715963	1.0	1565	tags=19%, list=9%, signal=20%	
VANASSE_BCL2_TARGETS_UP	VANASSE_BCL2_TARGETS_UP		29	0.3505874	1.2439979	0.15553564	0.37723234	1.0	4161	tags=38%, list=23%, signal=49%	
LEE_AGING_MUSCLE_UP	LEE_AGING_MUSCLE_UP		38	0.36094204	1.2438145	0.16302735	0.377297	1.0	5553	tags=47%, list=31%, signal=69%	
LEE_LIVER_CANCER_SURVIVAL_DN	LEE_LIVER_CANCER_SURVIVAL_DN		172	0.43033844	1.243517	0.28092888	0.37754336	1.0	5850	tags=62%, list=33%, signal=91%	
VANHARANTA_UTERINE_FIBROID_DN	VANHARANTA_UTERINE_FIBROID_DN		65	0.34389552	1.2431587	0.2016196	0.37788463	1.0	3596	tags=28%, list=20%, signal=35%	
WP_SPHINGOLIPID_PATHWAY	WP_SPHINGOLIPID_PATHWAY		29	0.33777064	1.2431374	0.15157314	0.3777072	1.0	2651	tags=31%, list=15%, signal=36%	
MISSIAGLIA_REGULATED_BY_METHYLATION_DN	MISSIAGLIA_REGULATED_BY_METHYLATION_DN		115	0.44064644	1.2425429	0.2943116	0.37840936	1.0	5935	tags=60%, list=33%, signal=89%	
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP		169	0.2807072	1.2419356	0.13518843	0.37912577	1.0	4964	tags=36%, list=28%, signal=49%	
MARKEY_RB1_ACUTE_LOF_UP	MARKEY_RB1_ACUTE_LOF_UP		230	0.37858236	1.2419053	0.27380458	0.37896103	1.0	5975	tags=56%, list=33%, signal=83%	
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN		23	0.55267775	1.241894	0.30002064	0.3787666	1.0	5437	tags=83%, list=30%, signal=119%	
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP	BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP		15	0.5644733	1.2417662	0.28093782	0.37874812	1.0	6365	tags=67%, list=36%, signal=104%	
SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6	SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6		442	0.40398353	1.2417179	0.28627452	0.37861174	1.0	5217	tags=48%, list=29%, signal=66%	
ANDERSEN_LIVER_CANCER_KRT19_UP	ANDERSEN_LIVER_CANCER_KRT19_UP		34	0.5108148	1.2416921	0.30261293	0.37843898	1.0	6222	tags=65%, list=35%, signal=99%	
KONG_E2F3_TARGETS	KONG_E2F3_TARGETS		92	0.4697138	1.2415621	0.30465212	0.37843293	1.0	5958	tags=65%, list=33%, signal=97%	
PID_PLK1_PATHWAY	PID_PLK1_PATHWAY		45	0.43288425	1.2413517	0.27577057	0.37854445	1.0	4910	tags=56%, list=28%, signal=76%	
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS	WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS		31	0.36073735	1.2412679	0.17304492	0.3784661	1.0	3084	tags=35%, list=17%, signal=43%	
BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY		29	0.3792517	1.240962	0.20233542	0.37873068	1.0	1452	tags=21%, list=8%, signal=22%	
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP		48	0.30554664	1.2408044	0.14551422	0.37875965	1.0	3516	tags=23%, list=20%, signal=28%	
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	WU_APOPTOSIS_BY_CDKN1A_VIA_TP53		50	0.47282365	1.24072	0.2943365	0.3786806	1.0	5398	tags=56%, list=30%, signal=80%	
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP		25	0.40699336	1.239065	0.19627601	0.38100907	1.0	4535	tags=44%, list=25%, signal=59%	
REACTOME_M_PHASE	REACTOME_M_PHASE		349	0.35452443	1.2388546	0.25808433	0.38111946	1.0	5384	tags=48%, list=30%, signal=67%	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1		24	0.3906725	1.2385331	0.19743276	0.38139635	1.0	5465	tags=54%, list=31%, signal=78%	
MARZEC_IL2_SIGNALING_DN	MARZEC_IL2_SIGNALING_DN		34	0.42121914	1.2383989	0.2490367	0.38138676	1.0	5669	tags=50%, list=32%, signal=73%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		42	0.38265815	1.2380662	0.22448106	0.38168287	1.0	3612	tags=48%, list=20%, signal=60%	
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP		75	0.36742362	1.238039	0.23545474	0.3815124	1.0	5471	tags=49%, list=31%, signal=71%	
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP	SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP		155	0.3329051	1.2377402	0.22882077	0.38176894	1.0	6142	tags=53%, list=34%, signal=80%	
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES		17	0.41139686	1.2374896	0.19752309	0.38193226	1.0	2731	tags=35%, list=15%, signal=42%	
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN		44	0.49962416	1.2372311	0.30740815	0.38211766	1.0	6030	tags=75%, list=34%, signal=113%	
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN		91	0.3185092	1.2370685	0.19580863	0.38215673	1.0	4010	tags=33%, list=22%, signal=42%	
PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY		59	0.35234857	1.2369552	0.20321637	0.38212425	1.0	3759	tags=37%, list=21%, signal=47%	
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN	GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN		84	0.36300895	1.2365859	0.22391438	0.38248405	1.0	4469	tags=42%, list=25%, signal=55%	
CAFFAREL_RESPONSE_TO_THC_UP	CAFFAREL_RESPONSE_TO_THC_UP		29	0.40722314	1.236483	0.23083247	0.38242465	1.0	3590	tags=38%, list=20%, signal=47%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES		15	0.46053833	1.2361134	0.22827469	0.38277832	1.0	3247	tags=33%, list=18%, signal=41%	
REACTOME_AUTOPHAGY	REACTOME_AUTOPHAGY		148	0.3214496	1.2358835	0.21177685	0.38292295	1.0	3723	tags=30%, list=21%, signal=37%	
BECKER_TAMOXIFEN_RESISTANCE_UP	BECKER_TAMOXIFEN_RESISTANCE_UP		53	0.38555306	1.2355453	0.2156317	0.38323626	1.0	5194	tags=53%, list=29%, signal=74%	
AMIT_SERUM_RESPONSE_120_MCF10A	AMIT_SERUM_RESPONSE_120_MCF10A		64	0.35375872	1.2351701	0.20779221	0.38361406	1.0	3814	tags=30%, list=21%, signal=38%	
WALLACE_JAK2_TARGETS_UP	WALLACE_JAK2_TARGETS_UP		22	0.4257874	1.2350874	0.23122239	0.3835232	1.0	4911	tags=45%, list=28%, signal=63%	
FOSTER_TOLERANT_MACROPHAGE_DN	FOSTER_TOLERANT_MACROPHAGE_DN		403	0.2751557	1.2349339	0.17856412	0.38354132	1.0	3371	tags=26%, list=19%, signal=31%	
JIANG_HYPOXIA_VIA_VHL	JIANG_HYPOXIA_VIA_VHL		19	0.44278213	1.2348931	0.22850123	0.38339403	1.0	4775	tags=42%, list=27%, signal=57%	
ZHENG_IL22_SIGNALING_UP	ZHENG_IL22_SIGNALING_UP		56	0.33114308	1.2348479	0.16530427	0.38325056	1.0	1472	tags=18%, list=8%, signal=19%	
REACTOME_CELL_CYCLE_MITOTIC	REACTOME_CELL_CYCLE_MITOTIC		493	0.35070112	1.2348261	0.26528117	0.38307557	1.0	5045	tags=45%, list=28%, signal=61%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION		117	0.54860437	1.2344613	0.34258315	0.3834208	1.0	5493	tags=62%, list=31%, signal=90%	
BOCHKIS_FOXA2_TARGETS	BOCHKIS_FOXA2_TARGETS		403	0.25969422	1.234187	0.11364144	0.38362986	1.0	4765	tags=34%, list=27%, signal=45%	
WP_GASTRIN_SIGNALING_PATHWAY	WP_GASTRIN_SIGNALING_PATHWAY		112	0.28145465	1.2341048	0.13718334	0.38354364	1.0	5945	tags=48%, list=33%, signal=72%	
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN		18	0.403024	1.2339343	0.2005002	0.38359666	1.0	2720	tags=28%, list=15%, signal=33%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	REACTOME_TRANSLESION_SYNTHESIS_BY_POLK		17	0.50589734	1.2336869	0.27940577	0.38375077	1.0	4891	tags=59%, list=27%, signal=81%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS		30	0.37577668	1.2335161	0.2074199	0.38381818	1.0	4210	tags=37%, list=24%, signal=48%	
IKEDA_MIR133_TARGETS_UP	IKEDA_MIR133_TARGETS_UP		44	0.33489996	1.2334315	0.19522643	0.38373885	1.0	3223	tags=30%, list=18%, signal=36%	
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN	BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_DN		32	0.34259942	1.2327008	0.17497371	0.38464072	1.0	3277	tags=34%, list=18%, signal=42%	
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING		26	0.4088265	1.232674	0.2255328	0.38447127	1.0	1946	tags=27%, list=11%, signal=30%	
KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	KRIEG_KDM3A_TARGETS_NOT_HYPOXIA		188	0.33100817	1.2323675	0.22488233	0.38472563	1.0	4953	tags=43%, list=28%, signal=58%	
VERHAAK_AML_WITH_NPM1_MUTATED_DN	VERHAAK_AML_WITH_NPM1_MUTATED_DN		236	0.3192978	1.232134	0.2273305	0.38487586	1.0	4964	tags=38%, list=28%, signal=52%	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS		125	0.48968822	1.2320753	0.32464555	0.38475513	1.0	4765	tags=55%, list=27%, signal=75%	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	RAGHAVACHARI_PLATELET_SPECIFIC_GENES		66	0.36561814	1.2320554	0.22985634	0.38457605	1.0	5721	tags=50%, list=32%, signal=73%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		52	0.32034764	1.2317277	0.1763833	0.3848663	1.0	2555	tags=25%, list=14%, signal=29%	
WP_PURINERGIC_SIGNALING	WP_PURINERGIC_SIGNALING		32	0.39114094	1.2311054	0.21053773	0.38560516	1.0	5456	tags=53%, list=31%, signal=76%	
FAELT_B_CLL_WITH_VH3_21_UP	FAELT_B_CLL_WITH_VH3_21_UP		43	0.4150027	1.2310735	0.26128763	0.38544312	1.0	6278	tags=53%, list=35%, signal=82%	
REACTOME_APOPTOTIC_EXECUTION_PHASE	REACTOME_APOPTOTIC_EXECUTION_PHASE		46	0.33286136	1.2307298	0.19707875	0.38576424	1.0	3772	tags=35%, list=21%, signal=44%	
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT		64	0.48698193	1.2305793	0.3155147	0.38578174	1.0	5848	tags=58%, list=33%, signal=86%	
TING_SILENCED_BY_DICER	TING_SILENCED_BY_DICER		27	0.38517237	1.2300998	0.21055993	0.38630268	1.0	3372	tags=41%, list=19%, signal=50%	
WP_BLADDER_CANCER	WP_BLADDER_CANCER		40	0.37427613	1.2295322	0.2242219	0.38694787	1.0	5218	tags=58%, list=29%, signal=81%	
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA		17	0.44374064	1.2292957	0.23203157	0.38709515	1.0	2492	tags=35%, list=14%, signal=41%	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP		67	0.38097516	1.2291374	0.2434238	0.38713488	1.0	5498	tags=46%, list=31%, signal=67%	
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION		43	0.37321278	1.2290092	0.2307371	0.38711998	1.0	5420	tags=53%, list=30%, signal=77%	
BORCZUK_MALIGNANT_MESOTHELIOMA_UP	BORCZUK_MALIGNANT_MESOTHELIOMA_UP		299	0.4149485	1.2288275	0.30478537	0.38718736	1.0	5283	tags=52%, list=30%, signal=72%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP		300	0.31466168	1.2286066	0.22054568	0.3873122	1.0	4743	tags=38%, list=27%, signal=51%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		41	0.42398164	1.228478	0.27149877	0.38729867	1.0	3712	tags=37%, list=21%, signal=46%	
DAZARD_RESPONSE_TO_UV_SCC_UP	DAZARD_RESPONSE_TO_UV_SCC_UP		100	0.40116334	1.2284436	0.26946977	0.38713652	1.0	5127	tags=47%, list=29%, signal=66%	
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP		137	0.29189825	1.2284086	0.15599011	0.38698024	1.0	3985	tags=28%, list=22%, signal=35%	
REACTOME_HSF1_ACTIVATION	REACTOME_HSF1_ACTIVATION		29	0.46315402	1.2283448	0.27940562	0.38686848	1.0	6298	tags=72%, list=35%, signal=112%	
SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN	SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN		30	0.38132325	1.2276264	0.21665649	0.38777843	1.0	2261	tags=30%, list=13%, signal=34%	
WP_NUCLEOTIDE_EXCISION_REPAIR	WP_NUCLEOTIDE_EXCISION_REPAIR		44	0.42259735	1.2274895	0.2692781	0.38777807	1.0	3786	tags=39%, list=21%, signal=49%	
NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP	NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP		29	0.40297154	1.2274572	0.22784545	0.38761944	1.0	5255	tags=55%, list=29%, signal=78%	
DORN_ADENOVIRUS_INFECTION_12HR_UP	DORN_ADENOVIRUS_INFECTION_12HR_UP		26	0.38528618	1.2271268	0.20292932	0.38790643	1.0	7538	tags=73%, list=42%, signal=126%	
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS		51	0.35185635	1.2267258	0.19991346	0.3883004	1.0	4554	tags=45%, list=26%, signal=60%	
TOMLINS_METASTASIS_DN	TOMLINS_METASTASIS_DN		20	0.39867145	1.2266675	0.20790063	0.3881844	1.0	4745	tags=55%, list=27%, signal=75%	
PLASARI_NFIC_TARGETS_BASAL_DN	PLASARI_NFIC_TARGETS_BASAL_DN		20	0.4291947	1.2265601	0.24149446	0.3881478	1.0	3889	tags=40%, list=22%, signal=51%	
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN		24	0.43799734	1.2264538	0.26771653	0.38810405	1.0	3078	tags=29%, list=17%, signal=35%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42		19	0.40648016	1.2264264	0.22224502	0.38793474	1.0	1922	tags=32%, list=11%, signal=35%	
RIZKI_TUMOR_INVASIVENESS_3D_UP	RIZKI_TUMOR_INVASIVENESS_3D_UP		199	0.24594305	1.2260482	0.088722855	0.38830832	1.0	1925	tags=18%, list=11%, signal=20%	
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE	REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE		39	0.43258318	1.2258168	0.2752369	0.38845086	1.0	4891	tags=49%, list=27%, signal=67%	
PID_ARF6_TRAFFICKING_PATHWAY	PID_ARF6_TRAFFICKING_PATHWAY		48	0.3509517	1.2252824	0.21265197	0.3890446	1.0	3176	tags=31%, list=18%, signal=38%	
GRYDER_PAX3FOXO1_TOP_ENHANCERS	GRYDER_PAX3FOXO1_TOP_ENHANCERS		433	0.24803846	1.2244533	0.13018134	0.3900962	1.0	6061	tags=44%, list=34%, signal=64%	
PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY		48	0.3304318	1.2243311	0.18754113	0.39007708	1.0	3091	tags=33%, list=17%, signal=40%	
BROWNE_HCMV_INFECTION_30MIN_UP	BROWNE_HCMV_INFECTION_30MIN_UP		47	0.31700405	1.223999	0.1477352	0.39036965	1.0	2311	tags=26%, list=13%, signal=29%	
MMS_MOUSE_LYMPH_HIGH_4HRS_UP	MMS_MOUSE_LYMPH_HIGH_4HRS_UP		34	0.44834784	1.2238833	0.27764127	0.39034495	1.0	6097	tags=68%, list=34%, signal=103%	
REACTOME_RHOD_GTPASE_CYCLE	REACTOME_RHOD_GTPASE_CYCLE		51	0.31291798	1.223619	0.1693989	0.3905369	1.0	4257	tags=31%, list=24%, signal=41%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN		28	0.4395522	1.2235854	0.25160888	0.3903773	1.0	4513	tags=54%, list=25%, signal=72%	
GROSS_HYPOXIA_VIA_ELK3_DN	GROSS_HYPOXIA_VIA_ELK3_DN		150	0.30518773	1.2206364	0.19759192	0.39467955	1.0	4861	tags=35%, list=27%, signal=47%	
WP_FGFR3_SIGNALLING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	WP_FGFR3_SIGNALLING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION		26	0.3745589	1.220565	0.21469164	0.39457127	1.0	1190	tags=19%, list=7%, signal=21%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS		108	0.31543463	1.2197331	0.2277498	0.39563742	1.0	4910	tags=41%, list=28%, signal=56%	
WP_TP53_NETWORK	WP_TP53_NETWORK		18	0.43254843	1.2196995	0.22924568	0.3954763	1.0	4210	tags=39%, list=24%, signal=51%	
MODY_HIPPOCAMPUS_PRENATAL	MODY_HIPPOCAMPUS_PRENATAL		40	0.46763584	1.2195133	0.30114943	0.39555252	1.0	4793	tags=52%, list=27%, signal=72%	
PID_NETRIN_PATHWAY	PID_NETRIN_PATHWAY		32	0.3465802	1.2192459	0.19403297	0.3957607	1.0	3403	tags=34%, list=19%, signal=42%	
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING		87	0.30158648	1.2189454	0.1840796	0.3960023	1.0	2495	tags=24%, list=14%, signal=28%	
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION		52	0.35455352	1.2188237	0.23465553	0.395977	1.0	2112	tags=25%, list=12%, signal=28%	
HOFMANN_CELL_LYMPHOMA_DN	HOFMANN_CELL_LYMPHOMA_DN		38	0.3383396	1.2187406	0.18988408	0.39588895	1.0	2193	tags=21%, list=12%, signal=24%	
BAELDE_DIABETIC_NEPHROPATHY_UP	BAELDE_DIABETIC_NEPHROPATHY_UP		84	0.3410131	1.2185124	0.2422936	0.39601493	1.0	3874	tags=33%, list=22%, signal=42%	
HAN_JNK_SINGALING_UP	HAN_JNK_SINGALING_UP		33	0.38536674	1.2180539	0.22951154	0.39651513	1.0	2772	tags=36%, list=16%, signal=43%	
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN		72	0.3679967	1.2177904	0.24968995	0.39670867	1.0	4280	tags=42%, list=24%, signal=55%	
SCHEIDEREIT_IKK_INTERACTING_PROTEINS	SCHEIDEREIT_IKK_INTERACTING_PROTEINS		53	0.32084578	1.2174572	0.19139273	0.39701363	1.0	6259	tags=57%, list=35%, signal=87%	
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER		98	0.28823888	1.2169691	0.17743383	0.39755532	1.0	2112	tags=21%, list=12%, signal=24%	
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP	HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_UP		22	0.3963617	1.2166464	0.23635626	0.3978403	1.0	1945	tags=36%, list=11%, signal=41%	
BIOCARTA_EGF_PATHWAY	BIOCARTA_EGF_PATHWAY		27	0.36018756	1.2163478	0.20540318	0.39808148	1.0	2496	tags=26%, list=14%, signal=30%	
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS		25	0.39132234	1.2162846	0.22212978	0.3979679	1.0	2011	tags=32%, list=11%, signal=36%	
HASLINGER_B_CLL_WITH_13Q14_DELETION	HASLINGER_B_CLL_WITH_13Q14_DELETION		23	0.38852498	1.2160945	0.22210933	0.3980466	1.0	3082	tags=26%, list=17%, signal=31%	
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN	JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN		42	0.37459478	1.215824	0.22844273	0.39824754	1.0	3893	tags=36%, list=22%, signal=46%	
WP_COMPLEMENT_ACTIVATION	WP_COMPLEMENT_ACTIVATION		20	0.44833368	1.2156754	0.25842696	0.39826262	1.0	1328	tags=25%, list=7%, signal=27%	
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR		82	0.47407266	1.2136142	0.32854208	0.40125254	1.0	6230	tags=67%, list=35%, signal=103%	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP		31	0.3751394	1.2134625	0.23022482	0.40127242	1.0	2061	tags=26%, list=12%, signal=29%	
SCHRAETS_MLL_TARGETS_DN	SCHRAETS_MLL_TARGETS_DN		31	0.38583982	1.2132822	0.23996656	0.4013401	1.0	3078	tags=26%, list=17%, signal=31%	
WU_HBX_TARGETS_3_UP	WU_HBX_TARGETS_3_UP		18	0.40856713	1.21324	0.22067966	0.40119296	1.0	6886	tags=78%, list=39%, signal=127%	
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR		23	0.37735963	1.2131208	0.21796186	0.40116173	1.0	5465	tags=57%, list=31%, signal=81%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		34	0.36693978	1.2130388	0.23192646	0.4010783	1.0	4928	tags=47%, list=28%, signal=65%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES		49	0.36472854	1.2128963	0.25714287	0.40109035	1.0	6489	tags=63%, list=36%, signal=99%	
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE		70	0.33139083	1.2128519	0.22931248	0.40094632	1.0	3274	tags=29%, list=18%, signal=35%	
BAELDE_DIABETIC_NEPHROPATHY_DN	BAELDE_DIABETIC_NEPHROPATHY_DN		422	0.2732204	1.2128435	0.1889632	0.40074703	1.0	5735	tags=43%, list=32%, signal=61%	
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS		57	0.50813675	1.2127194	0.33743995	0.40073273	1.0	4168	tags=51%, list=23%, signal=66%	
JIANG_TIP30_TARGETS_DN	JIANG_TIP30_TARGETS_DN		23	0.4063374	1.2121009	0.2519933	0.40147758	1.0	4278	tags=43%, list=24%, signal=57%	
