gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,pCR_expression_mean_tpm,non-pCR_expression_mean_tpm
ENSG00000143119,735.0156038560771,1.2666828854177281,0.2752484735616007,4.601961525989149,4.185305283779228e-6,5.234401292044183e-4,CD53,277.443848,252.053443
ENSG00000143156,310.87469885602144,-0.3998422247723423,0.13122259053499,-3.047053279029162,0.0023109674404313226,0.029532115097142275,NME7,54.666911999999996,138.704732
ENSG00000143162,821.0031894635183,0.5607853998315921,0.18014590742182504,3.112951095350012,0.0018522670793367276,0.025366514293428663,CREG1,236.861002,255.96426399999999
ENSG00000143185,17.778936293995002,1.6687421131764562,0.5935294044705063,2.81155760878462,0.004930226103889438,0.04743111753453363,XCL2,17.350564000000002,8.692999
ENSG00000143226,1083.448654541647,0.8187056858514568,0.23773987379061307,3.443703711950833,5.738041407716423e-4,0.01178723989176916,FCGR2A,263.163711,293.501617
ENSG00000143258,388.6727049924584,-0.6429814126897613,0.15411530555188965,-4.172080186242589,3.018313714519907e-5,0.001776418614888204,USP21,54.202069,128.474358
ENSG00000143294,816.6955773171856,-0.341596163296864,0.10725569412657837,-3.184876719866523,0.0014481568590918046,0.021496161583096727,PRCC,122.89995,260.942202
ENSG00000143297,401.6612076158804,1.4386706919664225,0.4471043144891453,3.217751753548221,0.0012919958731412132,0.01995963470141589,FCRL5,44.798437,36.698693
ENSG00000143303,434.90825831008925,-0.6234989748951856,0.1304683799718461,-4.77892785232507,1.7623241317047405e-6,2.8278652034118804e-4,RRNAD1,90.305938,219.883313
ENSG00000143320,2732.7995386498233,-1.2072921380032162,0.3873617183991874,-3.116704828222253,0.001828845841816151,0.02514699993811715,CRABP2,482.841814,1491.136548
ENSG00000143375,634.0753037331474,-1.2978573071997337,0.42925690534321925,-3.023497795945789,0.0024987084896556455,0.03094636456292186,CGN,26.187909,119.58266400000001
ENSG00000143379,1129.0669725057676,-0.4141312688021999,0.14445719360793943,-2.8668095956935375,0.004146323873903663,0.042669522242950834,SETDB1,134.291954,302.183087
ENSG00000143398,1364.0054302753476,-0.48154152316644233,0.17140018404432167,-2.809457445167751,0.0049625079221345385,0.04761006415360562,PIP5K1A,211.715092,556.260767
ENSG00000143442,2478.6221766113217,-0.41916918809646125,0.13472286946738754,-3.1113439741418945,0.0018623786282872163,0.025413270309688468,POGZ,322.276841,785.930017
ENSG00000143479,143.97302522492518,-0.6418616400299774,0.1595577657927368,-4.022753996591718,5.752156819978702e-5,0.0026805050781100754,DYRK3,17.724621,43.031498
ENSG00000143494,471.22693904674213,-0.399001530347435,0.13277501693703916,-3.0050949308983204,0.0026549797119056412,0.03205007091540316,VASH2,175.841999,472.414583
ENSG00000143502,236.03467671265037,-1.4317777758040426,0.4767774769691302,-3.0030314873635393,0.0026730477345979654,0.03222244430742509,SUSD4,11.686915,126.625851
ENSG00000143520,82.71448840583508,-0.6688766849505198,0.1709375705274634,-3.9129881329573233,9.116101618498597e-5,0.0035062069460618105,FLG2,1.415276,4.284785
ENSG00000143624,2444.6292494894465,-0.5201878894835142,0.1640446716143656,-3.1710136291800213,0.0015190801572521747,0.02220900570322536,INTS3,122.1425,313.15099200000003
ENSG00000143631,192.97882592747214,-1.5500322359180638,0.3586630174548424,-4.321695185964416,1.548349946508844e-5,0.0011704837440075077,FLG,1.9271150000000001,6.747259
ENSG00000143632,14.822170221172698,-2.3121510729799506,0.7043206766453404,-3.282810159702625,0.0010277785379679799,0.0170717628440404,ACTA1,1.2990169999999999,5.8259039999999995
ENSG00000143641,1147.9809775982205,-0.3901112164722293,0.1291124492077699,-3.021484131591802,0.0025153882430414957,0.031098492124634614,GALNT2,88.591561,165.190719
ENSG00000143674,148.06960823161833,-0.8707669786107896,0.2798206131133783,-3.111875743971622,0.0018590272840272005,0.025413270309688468,MAP3K21,7.057419,28.613108
ENSG00000143740,510.43660204929466,-0.643579705349481,0.15239237075048853,-4.223175360945146,2.4088424830114542e-5,0.001581930571179221,SNAP47,53.83833,138.771502
ENSG00000143776,1972.57862314237,-0.8130977653807944,0.17122941892809193,-4.748586840221984,2.04842929125783e-6,3.056292439912669e-4,CDC42BPA,83.307097,281.348224
ENSG00000143786,147.66269527093652,-0.8828419938967189,0.18887017135809303,-4.674332572203119,2.9491110760770904e-6,4.067500999819359e-4,CNIH3,31.46169,88.76671
ENSG00000143793,374.54886758613986,-0.5780663694790749,0.15728290402978748,-3.6753286890582597,2.3754339182714248e-4,0.006673701812175825,C1orf35,43.224185999999996,98.720445
ENSG00000143801,362.79491809358365,-0.5876210299954338,0.16852611975164722,-3.486824658761481,4.887917090506795e-4,0.010617954251906779,PSEN2,53.504211999999995,127.399443
ENSG00000143816,119.40499918846643,-1.4999269997816003,0.34449672737938475,-4.353965888708638,1.3369651934477315e-05,0.0010676263368710078,WNT9A,5.384672,15.729053
ENSG00000143842,1438.5915014722868,-0.8029649795451003,0.22789616829438952,-3.523380781496308,4.2607873445918356e-4,0.009810921165107444,SOX13,119.714416,322.818728
ENSG00000143851,379.7985492123138,0.7270806335660244,0.20514144732213577,3.5442892845748624,3.936730429601965e-4,0.009261389747869962,PTPN7,63.438059,79.422938
ENSG00000143891,355.238344214757,0.6448907975185899,0.13462875615576136,4.790141541324729,1.6666370756043883e-6,2.806715843460895e-4,GALM,57.214861,75.065873
ENSG00000144026,591.2899176645519,-0.4528978213185298,0.14166228577762466,-3.197024662085922,0.001388530543122696,0.02091896900617709,ZNF514,54.099936,127.109882
ENSG00000144134,507.7331603928845,-0.3836007838413113,0.1254367421146291,-3.058121387517874,0.002227293336765705,0.02885303302745459,RABL2A,89.605603,222.607917
ENSG00000144199,295.1893230989303,-0.6499106255182225,0.2033983072335363,-3.195260739176227,0.00139704564513442,0.02097294737695618,FAHD2B,54.409781,169.07769
ENSG00000144214,31.391734785397393,-0.7685861050817291,0.2538180095993184,-3.028099173478796,0.0024609730910737653,0.03062084221366033,LYG1,6.423571,17.002588
ENSG00000144283,1539.5661845554046,-0.7524782145298368,0.23309331398447078,-3.2282273638272123,0.0012455992941854395,0.019576578421793927,PKP4,168.905324,488.10432699999996
ENSG00000144406,544.8321924297926,-0.41803632496940596,0.13599244894036497,-3.0739671814625686,0.0021123266813952045,0.02772265781161345,UNC80,44.461947,121.498398
ENSG00000144426,1136.70458272158,-0.3827395425267907,0.11555484605075111,-3.3121894546827866,9.256883454163148e-4,0.015840073508235512,NBEAL1,96.656078,237.515908
ENSG00000144559,388.8623798649686,-0.668243455670762,0.19509567476134151,-3.4252089724091386,6.14326704127835e-4,0.012380429988756336,TAMM41,94.617261,281.21767
ENSG00000144560,1756.4652882895239,-0.536878137591924,0.14160075727264115,-3.791491994341579,1.4974497619619215e-4,0.004945654951691325,VGLL4,314.495446,879.82846
ENSG00000144580,818.4278325322242,0.460170323437159,0.1416872211985214,3.247789882140488,0.0011630512365753492,0.01862743736620538,CNOT9,162.949098,245.995556
ENSG00000144644,171.7991836470982,-0.4703857349884222,0.1506305000118743,-3.122778819371517,0.0017915232531946134,0.024878925461625047,GADL1,9.389281,27.947404
ENSG00000144730,784.9866580531819,-0.5738128418629405,0.20276815652272706,-2.829896230765531,0.004656310361166969,0.04567426928090484,IL17RD,31.559473,75.687807
ENSG00000144837,29.058031760569754,1.0456701893673421,0.33834273878254917,3.090564890294241,0.0019977614691532655,0.0266566810462118,PLA1A,6.722785,8.296941
ENSG00000144848,564.4133503196384,0.5369707713357116,0.19113109159159056,2.8094370563378157,0.004962822255531941,0.04761006415360562,ATG3,192.372868,247.234521
ENSG00000144909,302.0592034270142,0.5258745980098318,0.13021086148287694,4.038638497749173,5.376234645018075e-5,0.002577571657580592,OSBPL11,34.622426,45.211153
ENSG00000144959,376.28047762107053,0.9756736744805431,0.23747290286346645,4.108568441770809,3.981192259603194e-5,0.002109535798865755,NCEH1,55.996312,52.9729
ENSG00000145041,509.37022093814375,0.30388006781949245,0.10000151631032976,3.0387546012450097,0.0023755827666530004,0.029974990562315194,DCAF1,30.800956,47.347449
ENSG00000145217,258.9151160682488,-1.0104690324438739,0.22670207383885413,-4.457255354276742,8.301569346516639e-6,7.767710720742207e-4,SLC26A1,46.09098,145.582162
ENSG00000145388,718.0108626804708,0.5088459819939287,0.15132411098605467,3.362623303571376,7.720563788693347e-4,0.014210716417593599,METTL14,78.870735,126.212824
ENSG00000145416,397.4072530660084,0.7603042445960038,0.26320287671189196,2.8886623660586,0.003868842359466284,0.04062045660010001,MARCH1,117.65382,136.524299
ENSG00000145506,213.33321910080792,-1.2071142036563136,0.33783811229343197,-3.5730551401135733,3.528404263362215e-4,0.008738158309363248,NKD2,23.40272,77.888363
ENSG00000145536,341.4427382688185,-1.581080753794471,0.5375239185413488,-2.941414696642652,0.003267168154148606,0.03682381055404111,ADAMTS16,12.981608999999999,62.640460000000004
ENSG00000145649,151.14248676186534,2.2279554921289453,0.5078891450937112,4.386696415253889,1.1508524115299181e-5,9.502353722190474e-4,GZMA,93.539265,54.302207
ENSG00000145779,593.9152872914863,0.8387879413525047,0.19933689706052732,4.2078910313217746,2.5776510578378745e-5,0.00162986122092061,TNFAIP8,131.577204,149.840128
ENSG00000145850,17.35948113864611,2.090570639604796,0.5131573949869855,4.073936495951337,4.62250908936074e-5,0.0023540196736807433,TIMD4,5.390324,4.143896
ENSG00000145864,25.81691374911916,-1.8944885311103576,0.5997074929761707,-3.159020944875263,0.0015830011333795837,0.02285676254469723,GABRB2,2.131873,6.713735
ENSG00000145901,1379.0412104048312,0.3873677362694707,0.1390421965265027,2.7859725029274465,0.0053367398504806434,0.0497384154064796,TNIP1,183.412799,296.32967099999996
ENSG00000145908,90.21472921056854,-0.8474623005585046,0.2655071399346973,-3.1918625644754477,0.0014135857623289842,0.02116521147135008,ZNF300,9.191637,22.001932
ENSG00000146006,156.78514019419708,-0.642087982338553,0.20019954606832632,-3.2072399510806786,0.0013401516306837799,0.020443622498924136,LRRTM2,11.842376,30.85144
ENSG00000146066,517.9056073462109,0.632902364258397,0.1853189543393717,3.4152057813761068,0.00063733841888021555,0.012659695368138983,HIGD2A,390.083873,430.878889
ENSG00000146070,122.45626875900776,1.1888567061940991,0.32051017584185876,3.7092635298440153,2.0786299059080208e-4,0.006116853991278465,PLA2G7,40.537268,37.121436
ENSG00000146094,360.16733454075853,0.7256973979748743,0.16480930772108854,4.403254937536614,1.0663872922253884e-5,9.1606977037685e-4,DOK3,65.425833,96.923799
ENSG00000146112,1367.4649907862301,0.6170279710834774,0.19224706482008258,3.2095573040916525,0.0013293954480293993,0.02035255371335018,PPP1R18,141.72024,149.440279
ENSG00000146192,839.6658309670089,0.7529999234358102,0.2268424247436666,3.319484546537999,9.018379605292352e-4,0.015572956213849503,FGD2,119.06668499999999,140.394319
ENSG00000146232,350.22526113139764,0.8987553307201918,0.2755531502458379,3.261640557977134,0.0011076950152395762,0.01801222228891965,NFKBIE,56.583200999999995,58.5002
ENSG00000146285,178.7611158128636,1.7438610317114704,0.43536396144702105,4.005524540697839,6.188000860832592e-5,0.002769906341593385,SCML4,31.828178,24.13738
ENSG00000146410,22.34499890719118,1.1631922936993093,0.39477001196680167,2.9465062148568886,0.003213859606593635,0.03646733692364986,MTFR2,10.317347999999999,14.70786
ENSG00000146416,640.392261721418,-0.5662359445503989,0.19564786437262005,-2.894158576001512,0.00380176110163904,0.040189033298805736,AIG1,120.35495900000001,305.049675
ENSG00000146453,38.81120866871282,-2.4145604938830196,0.6047678377416152,-3.992541175634792,6.536897751692509e-5,0.002841608668750513,PNLDC1,2.087327,16.59643
ENSG00000146707,253.30909043693026,-0.46699361515633175,0.12012781269995747,-3.887472889585853,1.0129329679658651e-4,0.0037949288220553747,POMZP3,66.913036,174.009546
ENSG00000146859,442.98117558984063,0.6671361965445417,0.18834880066234144,3.5420251904897277,3.9706755324875716e-4,0.0093026474011131,TMEM140,87.92937,115.41279999999999
ENSG00000146938,86.41816359392008,-1.496272316500192,0.5278598757604092,-2.83460135011159,0.004588290146448165,0.045215658807031774,NLGN4X,5.4231810000000005,14.712791
ENSG00000146950,298.9646792690674,-0.8666708120632847,0.2649673852813537,-3.2708584535527514,0.0010722156238075944,0.01758598854666925,SHROOM2,8.505597,22.987459
ENSG00000147138,172.33868347901858,1.2582515860370116,0.31081020414992694,4.04829561332569,5.159195907437904e-5,0.002507221805417466,GPR174,22.090152,26.067677
ENSG00000147168,471.1762073969975,2.0081815037178945,0.3682197874498857,5.453757707117263,4.931638795706277e-8,3.355289771046723e-5,IL2RG,145.304384,89.757693
ENSG00000147251,612.2647929837038,0.7231553907174538,0.2219259732391169,3.2585432888392973,0.0011198578977897663,0.018140631412862984,DOCK11,56.009274,56.747844
ENSG00000147416,1275.2392239168428,0.5635893210791533,0.167010022393138,3.37458383037921,7.392739586892215e-4,0.013787621451036148,ATP6V1B2,236.746903,293.386965
ENSG00000147443,182.38136962075924,1.0299725025985533,0.2628867197742056,3.917932801942984,8.931159408257683e-5,0.003476203441076772,DOK2,41.413098999999995,38.374759
ENSG00000147454,1064.4425729864893,-0.6367100528580275,0.20599029880943032,-3.090971062899777,0.0019950307539076486,0.02665630643614705,SLC25A37,71.952458,217.468922
ENSG00000147457,707.1106960896385,0.5537487008748754,0.15028719128735674,3.6846034324780197,2.2905899576009612e-4,0.006522147237641893,CHMP7,125.91811799999999,160.22520599999999
ENSG00000147669,426.73292580167475,1.0412394227399415,0.3561490821849977,2.923605520339601,0.003460029291158972,0.03791986998281118,POLR2K,372.07417999999996,417.224093
ENSG00000147789,1217.738393021412,-0.531997798446152,0.1276577439018685,-4.167375845644765,3.0812623430227245e-5,0.001782741417112717,ZNF7,119.374584,333.442685
ENSG00000147799,414.59810703884284,-1.343427511479693,0.29864480682681316,-4.4984124309878215,6.846278527280518e-6,6.93144949229252e-4,ARHGAP39,14.030786,61.044209
ENSG00000147889,243.96763256017536,1.0909690882322858,0.3319088481957361,3.2869539156995007,0.0010127740620335633,0.01692168371427198,CDKN2A,118.722718,114.012886
ENSG00000147996,1306.4877635258742,-0.6642854768760118,0.18100093942975706,-3.6700664591512138,2.4248741532957336e-4,0.006739327528334499,CBWD5,445.004847,1209.607389
ENSG00000148019,623.8566784455626,0.6031354277977518,0.14981650518400566,4.025827642000971,5.6775265580113976e-5,0.0026529958578356007,CEP78,59.297735,85.058226
ENSG00000148110,735.0154332382259,0.7258547466665356,0.15745150191955104,4.610021103751725,4.0262809728330145e-06,5.149098726835846e-4,MFSD14B,115.18760900000001,132.848218
ENSG00000148143,884.9514211428767,-1.1280655453476607,0.3151815777625404,-3.579097336068137,3.4478304391212246e-4,0.008624139402796015,ZNF462,34.354276,115.76875199999999
ENSG00000148153,601.2566249219458,0.36130126182805583,0.12966124008930816,2.7865016683412756,0.00532803438319337,0.0497384154064796,INIP,93.925873,144.270206
ENSG00000148175,2400.2591190304197,1.106590087802594,0.23757921116533787,4.657773221717147,3.19648044233441e-6,4.314994908227459e-4,STOM,717.548439,607.3050069999999
ENSG00000148229,547.1861259536208,0.5991789576740735,0.13719658140486285,4.367302388577125,1.2579051823549202e-5,0.001028639867628598,POLE3,113.744832,155.907028
ENSG00000148248,2673.426483398802,0.6794147181144108,0.18048265815947204,3.7644321346048057,1.669279946018699e-4,0.005258458183541895,SURF4,392.980791,497.58189
ENSG00000148300,393.98931109929026,0.43542835536361035,0.15597673317440816,2.7916237665827275,0.005244429654347149,0.04925593815062985,REXO4,47.264223,77.762399
ENSG00000148339,408.1135544183267,0.4453264758257692,0.13193269978972444,3.3754063741251006,7.370676636896915e-4,0.013787621451036148,SLC25A25,37.107321,73.428059
ENSG00000148498,1020.436922281445,-0.5463536542735713,0.1709515454763813,-3.1959562152601633,0.0013936825938337353,0.020959458212659595,PARD3,79.313461,180.5694
ENSG00000148584,18.148519824807753,-1.3000877924089698,0.43626412437274253,-2.980047452396474,0.002882037343229782,0.0340657214530892,A1CF,0.544585,2.739237
ENSG00000148702,15.927797712081857,-2.514056347375795,0.8731459496246713,-2.879308262789837,0.003985485600691606,0.041486612351385274,HABP2,0.280219,3.104257
ENSG00000148735,421.6058064147488,-1.7917427752147,0.47288110330312416,-3.7889921223309377,1.5125970968895511e-4,0.004966749811002775,PLEKHS1,24.176708,107.379761
ENSG00000148773,1923.997452034574,1.0487034080588202,0.3680816600630594,2.8491052987512533,0.004384236746911243,0.04412513776817357,MKI67,75.438263,75.71363099999999
ENSG00000148814,392.2040490790143,-0.44068300540701816,0.15098309332596105,-2.9187572972532556,0.003514297205525451,0.038366290865713984,LRRC27,37.508225,98.101911
ENSG00000149050,37.181077301853186,-1.365364450820351,0.44008192450517913,-3.1025233593848336,0.0019187840419371432,0.02595032458511812,ZNF214,3.960987,15.790211
ENSG00000149091,1565.3501777372444,0.4544426571543355,0.13691696317894742,3.3191114278541884,9.030438720114215e-4,0.015577964725194998,DGKZ,168.456961,251.087786
ENSG00000149131,1897.0930061515396,0.913050737726132,0.25713880991743426,3.5508087558595576,3.8404937286102626e-4,0.00922640647315423,SERPING1,466.80446,398.130509
ENSG00000149177,1303.8900929078711,0.8333817599501581,0.17459648036840875,4.773187627789942,1.813327093658647e-6,2.8825121996299e-4,PTPRJ,103.542434,127.122265
ENSG00000149243,234.28022587683202,-0.7573443310011095,0.2664776236901268,-2.8420560064802536,0.004482361653177309,0.044744579721236806,KLHL35,23.813757,60.119732
ENSG00000149357,1263.276197047871,0.8674041171063597,0.289918794263419,2.9918864670713274,0.002772593538424677,0.03311730582518633,LAMTOR1,369.287651,437.715695
ENSG00000149503,396.83612645680194,0.6395927642600427,0.17956920751169017,3.56181760293398,3.682962242681639e-4,0.008935698651327552,INCENP,66.607924,95.0187
ENSG00000149609,147.19272793777176,-0.6108300855858209,0.1338912390993603,-4.562136325682412,5.06357508884025e-6,5.592620044550898e-4,C20orf144,13.13761,34.132328
ENSG00000149781,547.0335331332765,0.7874031206149699,0.1972401042912861,3.9921045643543427,6.548948193016645e-5,0.002841608668750513,FERMT3,127.18991,138.533063
ENSG00000149948,161.80173462064514,-0.47741587659351015,0.15875180363863012,-3.0073099369646306,0.0026357088506659843,0.03193074917448556,HMGA2,20.721206,60.659692
ENSG00000150394,191.03325556565363,-0.4547890661294339,0.14598117325743415,-3.1153953347629613,0.0018369852777628403,0.02523851582347993,CDH8,133.098324,308.317388
ENSG00000150477,3816.513445962596,-0.485525125743883,0.15362777465379496,-3.160399392870392,0.0015755300599539447,0.022787577202174017,KIAA1328,635.231459,1662.8130700000002
ENSG00000150636,239.38268946632152,-0.6699067359668952,0.23987179311509854,-2.7927699512608033,0.005225884261311394,0.04920323230851262,CCDC102B,64.510765,184.764666
ENSG00000150637,460.7499185906803,0.49420667565728577,0.16881683389467766,2.9274727185418845,0.0034172903988377214,0.0375725225558053,CD226,33.486958,56.320997
ENSG00000150760,2075.0186147810514,-0.5714600139236583,0.1706256094336707,-3.3492042362246255,8.10440310983244e-4,0.014664658776078721,DOCK1,117.499371,270.358393
ENSG00000150782,243.79378250315463,0.8046032501570758,0.2546251269772689,3.159952278507474,0.0015779498178042873,0.022803184750240544,IL18,112.18507,143.551528
ENSG00000150967,453.05760848196644,-0.42848615059665857,0.14530680017777697,-2.9488375635030373,0.003189715802143737,0.03635027606739876,ABCB9,43.392807,98.408047
ENSG00000150991,19070.054166619455,0.6430793875689448,0.20922841871561743,3.073575719381678,0.0021151000478012725,0.02773765359525971,UBC,2644.619063,2843.591663
ENSG00000150995,2705.554218087781,-0.6422583568859408,0.2170588538626325,-2.9589134258139933,0.003087258199563248,0.03560079641787884,ITPR1,214.676971,597.977717
ENSG00000151067,1229.4531052198497,-0.8180947960881177,0.25755501854995316,-3.1763884885413214,0.001491211071145533,0.021979210666476925,CACNA1C,62.855053,171.454331
ENSG00000151090,424.6955095773872,-0.8535190569815534,0.25032294426327917,-3.4096716922754706,6.504112409691424e-4,0.012878748309248128,THRB,37.114875,121.41078999999999
ENSG00000151176,950.5091569639787,0.5945062178620194,0.17013451569386479,3.4943304445745564,4.75252382585577e-4,0.010484523703499454,PLBD2,73.290677,87.20593000000001
ENSG00000151240,1265.4574897758837,-0.6961347981081767,0.17020109239377632,-4.090072444997022,4.3123847166690816e-5,0.0022499801118351045,DIP2C,58.54644,129.88147899999998
ENSG00000151276,809.3828300591229,-0.7993014371739694,0.253951199766637,-3.147460763754888,0.0016469520787055422,0.023461480658879874,MAGI1,55.540642999999996,178.07275900000002
ENSG00000151320,332.855607415499,-0.4916290054221637,0.1631939910388625,-3.0125435519564485,0.0025906825911912487,0.03165583347239364,AKAP6,25.191511,68.631737
ENSG00000151702,642.4126146676178,0.7593757631774506,0.23916467592053428,3.1751167276465337,0.0014977623789606948,0.02203757811742427,FLI1,100.73516599999999,110.446995
ENSG00000151838,7.465931277779682,-4.836389872152974,1.2252549379774382,-3.947251892031984,7.905337226873602e-5,0.0031343095778996063,CCDC175,0.176208,5.995653
ENSG00000152092,32.20586341714574,-2.2694485913286093,0.7364441972390283,-3.0816300811886395,0.0020587050308090446,0.027229015450257417,ASTN1,1.120022,4.393859
ENSG00000152104,2233.074189762495,-0.7680710994959501,0.15437600498062004,-4.975326959603416,6.513759979250512e-7,1.7311334919854995e-4,PTPN14,80.507959,223.292508
ENSG00000152127,1178.187294778396,0.48338166027880214,0.13637608131415618,3.544475362694161,3.933952690537189e-4,0.009261389747869962,MGAT5,131.241197,176.897286
ENSG00000152128,57.67514943112553,0.7944256660127493,0.20824870484230507,3.814792829632832,1.36297229147931e-4,0.004590652615004274,TMEM163,10.489812,12.363394
ENSG00000152137,359.2086354013209,1.2518846275352364,0.446620747378463,2.8030149402674276,0.005062732400655137,0.048261808634755245,HSPB8,41.880525,127.63824100000001
ENSG00000152207,34.52673302067843,1.5567894808625744,0.4303636026736855,3.61738183989267,2.9759811460418795e-4,0.007744144796388754,CYSLTR2,6.97446,5.559793
ENSG00000152213,208.4899225747268,0.6747133046165724,0.2412544768603822,2.7966871885533537,0.005162949350913081,0.048787003060933656,ARL11,20.586184,29.863023000000002
ENSG00000152217,1103.8541646474118,-0.9291822531779943,0.2739944636121477,-3.3912446292830807,6.957596872541958e-4,0.01340414484111331,SETBP1,64.943586,162.793485
ENSG00000152270,586.6166900127829,0.63287249242001975,0.1749601756133377,3.617237409607253,2.977641658438618e-4,0.007744144796388754,PDE3B,85.737966,111.523575
ENSG00000152484,425.2797206515166,0.5260818241504104,0.14045818584494094,3.7454693080770625,1.8005686023682573e-4,0.005548165101029292,USP12,85.571795,122.4175
ENSG00000152495,311.92459409222056,0.9624083206983934,0.3094927618120264,3.1096311108009758,0.0018732112818368055,0.0255095682087768,CAMK4,26.512644,31.319149
ENSG00000152527,667.1975193781971,-0.6727756190510937,0.20153648633762206,-3.3382323532426423,8.43132130551082e-4,0.01501658053250613,PLEKHH2,64.119358,186.644823
ENSG00000152601,1837.7580549335662,0.48231019988695645,0.13235114149701593,3.644171062157638,2.682549681099953e-4,0.007261602101409348,MBNL1,478.003065,695.763287
ENSG00000152669,128.0829206938105,-3.1518611654927313,0.650184842765643,-4.847638637784747,1.2493971650125488e-6,2.529880521392672e-4,CCNO,8.132768,57.276352
ENSG00000152778,415.8499673062921,0.983138494358481,0.2641139518884666,3.7224027255237666,1.9733594270405e-4,0.005919540201095795,IFIT5,70.421392,75.981892
ENSG00000152804,114.27112742046486,0.9154122308664401,0.2708574996232953,3.379682054732035,7.256972727565992e-4,0.013690290014298362,HHEX,40.851672,37.555194
ENSG00000152904,718.1084676682813,-0.38320896475210886,0.09147944694121095,-4.189017069576046,2.8016532787233942e-5,0.0017080043232188607,GGPS1,100.129519,245.208656
ENSG00000152926,981.3851792202809,-0.5932529229080006,0.20771052033968535,-2.856152504638703,0.004288091111189905,0.04343110869301897,ZNF117,102.084308,233.07023
ENSG00000153064,101.52034579409265,1.5139508834964175,0.510554864166714,2.9653049843474992,0.0030238299189605396,0.035251763599451556,BANK1,27.952066,22.091211
ENSG00000153107,925.6609048812315,0.36469472000725095,0.116771523310106,3.123147747578355,0.0017892790266781655,0.024878925461625047,ANAPC1,175.266795,296.76034
ENSG00000153147,1567.6866984326903,0.5582136405166762,0.17963641934437713,3.1074636343454207,0.0018870020005030224,0.025629386433726673,SMARCA5,129.189509,173.448952
ENSG00000153179,700.7183195008661,0.5084634878797702,0.13729107146379915,3.703543737101955,2.126085053618134e-4,0.006181637722562537,RASSF3,132.514125,170.218956
ENSG00000153201,2486.256568428201,0.4319959449454826,0.1350604014339035,3.1985388785986606,0.0013812590704881317,0.020827868377599854,RANBP2,143.436656,206.795645
ENSG00000153283,384.2247297665487,1.1593115560230804,0.2861797387817722,4.050991034369205,5.100116190149046e-5,0.0024999387976439515,CD96,73.348961,81.45817
ENSG00000153291,201.4744656212918,-1.007352246012008,0.3140564940746088,-3.20755107765005,0.0013387028598488453,0.020443622498924136,SLC25A27,36.874348,126.364323
ENSG00000153551,240.914987583366,0.7263341766634158,0.24581564967997044,2.9547922502454043,0.0031287966081679384,0.03600656394338868,CMTM7,59.06859,84.529979
ENSG00000153563,384.3624518627636,2.1349051016116034,0.39337411527707783,5.4271621306548274,5.725711411021935e-8,3.6069861255582256e-5,CD8A,86.018456,40.158777
ENSG00000153898,139.90663765371903,0.8393525788888473,0.29760447147812136,2.8203627946852037,0.004796938232191246,0.04657027533752335,MCOLN2,47.803734999999996,44.830569
ENSG00000154240,647.0779051007272,-0.36791667073432155,0.12471446594481686,-2.9500721343514056,0.0031769974515289453,0.03629116833650493,CEP112,187.700918,507.90310900000003
ENSG00000154358,1807.6386632346096,-1.1626681312201532,0.2833404741280085,-4.103431162802668,4.0706760878832304e-5,0.0021435953429970855,OBSCN,35.408102,133.628758
ENSG00000154370,942.7545274614912,-0.4808437253258422,0.13838521925773992,-3.474675459597167,5.114717448049745e-4,0.010970520690274668,TRIM11,65.973179,169.74112
ENSG00000154438,33.72910748199176,-0.6579845959118699,0.22911203389333692,-2.871890161030103,0.00408024759038187,0.04226609699440026,ASZ1,6.00738,18.978915
ENSG00000154447,611.4873876471277,-1.0624002004461663,0.22427868068196277,-4.7369647316264425,2.1694290183805596e-6,3.1810188080719774e-4,SH3RF1,47.179372,133.349704
ENSG00000154451,870.0452310559144,2.3491033744579615,0.4038072587301626,5.817387686009157,5.977439824858792e-9,8.472522831751933e-6,GBP5,163.906139,90.05023800000001
ENSG00000154556,674.1740522853755,-1.8296097323107678,0.3160794210346714,-5.788449391363806,7.1039144839670364e-9,8.861889171094412e-6,SORBS2,83.520787,339.68532100000004
ENSG00000154803,1889.7038234534814,-0.6014788882431615,0.1708601915928433,-3.5202985706376513,4.310612666753361e-4,0.009881295262642578,FLCN,214.177547,495.177696
ENSG00000154864,619.6812303882384,-0.9401792243480797,0.300942851002876,-3.124112173507304,0.0017834245304410479,0.02482345976945318,PIEZO2,37.011363,106.09457499999999
ENSG00000154978,1608.7376139666521,0.49895005050144375,0.1770826587561291,2.817611018527664,0.004838238505060317,0.04681092078075707,VOPP1,248.30306000000002,321.78488600000003
ENSG00000155307,200.7772790810237,1.086512382990487,0.33130578364439023,3.2794851059910983,0.0010399669949971752,0.017156933674012564,SAMSN1,82.410649,84.650532
ENSG00000155465,586.164101319941,0.4972532607484862,0.15786207076436484,3.1499223235879037,0.0016331387747047432,0.023323305977290494,SLC7A7,164.505843,261.404233
ENSG00000155629,591.3128397749024,1.1488705282312248,0.22538330828384176,5.097407332331673,3.443368798383251e-7,1.2461331891851218e-4,PIK3AP1,70.588995,65.339598
ENSG00000155754,31.24895668495986,-1.4329216176701707,0.51209936085097,-2.7981320173667945,0.005139909966368525,0.04873865428681022,C2CD6,4.219934,12.466941
ENSG00000155760,377.5296923200775,-0.7072818172902243,0.24749435522043303,-2.8577694899759534,0.004266301895609866,0.04332847582961138,FZD7,26.827704999999998,68.643325
